modul,einheit,zyklus,domaene,kennzahl,wert,art,quelle,hinweis
M479,Dominican Republic,10 Jahre,math,Dezennaltrend (sig.),14.4,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Palestinian Authority,2025,sci,Mittelwert,358.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,sci,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Palestinian Authority,2025,sci,Rangspanne (alle),80–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,read,Mittelwert,349.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Palestinian Authority,2025,read,Rangspanne (alle),77–83,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,math,Mittelwert,354.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Palestinian Authority,2025,math,Rangspanne (alle),80–82,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,cps,Mittelwert,393.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Palestinian Authority,2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Palestinian Authority,2025,cps,Rangspanne (alle),71–77,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Palestinian Authority,2025,sci,P10,270.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Palestinian Authority,2025,sci,P25,308.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Palestinian Authority,2025,sci,P50,355.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Palestinian Authority,2025,sci,P75,406.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Palestinian Authority,2025,sci,P90,452.7,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Palestinian Authority,2025,sci,P90−P10,182.6,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Palestinian Authority,2025,sci,unter Stufe 2 (%),76.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Palestinian Authority,2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Palestinian Authority,2022→2025,sci,Veränderung (sig.),-16.9,OFFICIAL_STATLINK,Table I.2.6,
M479,Palestinian Authority,2022→2025,read,Veränderung (n. s.),-5.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Palestinian Authority,2022→2025,math,Veränderung (sig.),-17.8,OFFICIAL_STATLINK,Table I.2.6,
M479/M480,Morocco,2025,sci,Mittelwert,358.0,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Morocco,2025,sci,SE (aus 95-%-KI),3.32,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Morocco,2025,sci,Rangspanne (alle),78–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Morocco,2025,read,Mittelwert,321.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Morocco,2025,read,SE (aus 95-%-KI),3.57,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Morocco,2025,read,Rangspanne (alle),85–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Morocco,2025,math,Mittelwert,354.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Morocco,2025,math,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Morocco,2025,math,Rangspanne (alle),77–83,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Morocco,2025,cps,Mittelwert,373.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Morocco,2025,cps,SE (aus 95-%-KI),3.57,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Morocco,2025,cps,Rangspanne (alle),77–80,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Morocco,2025,sci,P10,268.0,OFFICIAL_STATLINK,Figure I.2.1,
M479,Morocco,2025,sci,P25,305.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Morocco,2025,sci,P50,350.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Morocco,2025,sci,P75,403.9,OFFICIAL_STATLINK,Figure I.2.1,
M479,Morocco,2025,sci,P90,458.8,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Morocco,2025,sci,P90−P10,190.8,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Morocco,2025,sci,unter Stufe 2 (%),77.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Morocco,2025,sci,Stufe 5–6 (%),0.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Morocco,2022→2025,sci,Veränderung (n. s.),-7.4,OFFICIAL_STATLINK,Table I.2.6,
M479,Morocco,2022→2025,read,Veränderung (sig.),-18.2,OFFICIAL_STATLINK,Table I.2.6,
M479,Morocco,2022→2025,math,Veränderung (sig.),-10.0,OFFICIAL_STATLINK,Table I.2.6,
M479,Morocco,10 Jahre,sci,Dezennaltrend (sig.),-26.7,OFFICIAL_STATLINK,Table I.2.9,
M479,Morocco,10 Jahre,read,Dezennaltrend (sig.),-54.4,OFFICIAL_STATLINK,Table I.2.9,
M479,Morocco,10 Jahre,math,Dezennaltrend (sig.),-17.9,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Kosovo,2025,sci,Mittelwert,357.0,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kosovo,2025,sci,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kosovo,2025,sci,Rangspanne (alle),80–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kosovo,2025,read,Mittelwert,340.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kosovo,2025,read,SE (aus 95-%-KI),1.28,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kosovo,2025,read,Rangspanne (alle),81–86,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kosovo,2025,math,Mittelwert,350.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kosovo,2025,math,SE (aus 95-%-KI),1.28,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kosovo,2025,math,Rangspanne (alle),80–83,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kosovo,2025,cps,Mittelwert,358.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kosovo,2025,cps,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kosovo,2025,cps,Rangspanne (alle),80–84,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Kosovo,2025,sci,P10,272.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kosovo,2025,sci,P25,308.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kosovo,2025,sci,P50,352.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kosovo,2025,sci,P75,400.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kosovo,2025,sci,P90,447.7,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Kosovo,2025,sci,P90−P10,175.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Kosovo,2025,sci,unter Stufe 2 (%),78.6,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Kosovo,2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Kosovo,2022→2025,sci,Veränderung (n. s.),-0.0,OFFICIAL_STATLINK,Table I.2.6,
M479,Kosovo,2022→2025,read,Veränderung (n. s.),-1.7,OFFICIAL_STATLINK,Table I.2.6,
M479,Kosovo,2022→2025,math,Veränderung (sig.),-4.5,OFFICIAL_STATLINK,Table I.2.6,
M479,Kosovo,10 Jahre,sci,Dezennaltrend (sig.),-21.2,OFFICIAL_STATLINK,Table I.2.9,
M479,Kosovo,10 Jahre,read,Dezennaltrend (sig.),-9.5,OFFICIAL_STATLINK,Table I.2.9,
M479,Kosovo,10 Jahre,math,Dezennaltrend (sig.),-13.3,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Paraguay,2025,sci,Mittelwert,355.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Paraguay,2025,sci,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Paraguay,2025,sci,Rangspanne (alle),80–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Paraguay,2025,read,Mittelwert,352.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Paraguay,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Paraguay,2025,read,Rangspanne (alle),76–82,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Paraguay,2025,math,Mittelwert,333.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Paraguay,2025,math,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Paraguay,2025,math,Rangspanne (alle),84–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Paraguay,2025,cps,Mittelwert,352.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Paraguay,2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Paraguay,2025,cps,Rangspanne (alle),81–84,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Paraguay,2025,sci,P10,256.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Paraguay,2025,sci,P25,297.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Paraguay,2025,sci,P50,349.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Paraguay,2025,sci,P75,407.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Paraguay,2025,sci,P90,463.7,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Paraguay,2025,sci,P90−P10,207.6,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Paraguay,2025,sci,unter Stufe 2 (%),75.6,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Paraguay,2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Paraguay,2022→2025,sci,Veränderung (sig.),-13.1,OFFICIAL_STATLINK,Table I.2.6,
M479,Paraguay,2022→2025,read,Veränderung (sig.),-20.9,OFFICIAL_STATLINK,Table I.2.6,
M479,Paraguay,2022→2025,math,Veränderung (n. s.),-3.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Paraguay,10 Jahre,sci,Dezennaltrend (n. s.),-2.4,OFFICIAL_STATLINK,Table I.2.9,
M479,Paraguay,10 Jahre,read,Dezennaltrend (sig.),-23.1,OFFICIAL_STATLINK,Table I.2.9,
M479,Paraguay,10 Jahre,math,Dezennaltrend (n. s.),11.7,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Kurdistan Region (Iraq),2025,sci,Mittelwert,352.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kurdistan Region (Iraq),2025,sci,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kurdistan Region (Iraq),2025,sci,Rangspanne (alle),81–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kurdistan Region (Iraq),2025,read,Mittelwert,311.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kurdistan Region (Iraq),2025,read,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kurdistan Region (Iraq),2025,read,Rangspanne (alle),86–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kurdistan Region (Iraq),2025,math,Mittelwert,338.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kurdistan Region (Iraq),2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kurdistan Region (Iraq),2025,math,Rangspanne (alle),83–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Kurdistan Region (Iraq),2025,sci,P10,270.0,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kurdistan Region (Iraq),2025,sci,P25,307.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kurdistan Region (Iraq),2025,sci,P50,350.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kurdistan Region (Iraq),2025,sci,P75,395.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kurdistan Region (Iraq),2025,sci,P90,437.2,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Kurdistan Region (Iraq),2025,sci,P90−P10,167.2,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Kurdistan Region (Iraq),2025,sci,unter Stufe 2 (%),81.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Kurdistan Region (Iraq),2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479/M480,Guatemala,2025,sci,Mittelwert,351.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Guatemala,2025,sci,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Guatemala,2025,sci,Rangspanne (alle),81–88,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Guatemala,2025,read,Mittelwert,337.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Guatemala,2025,read,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Guatemala,2025,read,Rangspanne (alle),81–86,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Guatemala,2025,math,Mittelwert,334.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Guatemala,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Guatemala,2025,math,Rangspanne (alle),84–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Guatemala,2025,cps,Mittelwert,369.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Guatemala,2025,cps,SE (aus 95-%-KI),3.32,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Guatemala,2025,cps,Rangspanne (alle),78–82,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Guatemala,2025,sci,P10,261.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Guatemala,2025,sci,P25,299.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Guatemala,2025,sci,P50,345.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Guatemala,2025,sci,P75,398.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Guatemala,2025,sci,P90,449.8,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Guatemala,2025,sci,P90−P10,188.6,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Guatemala,2025,sci,unter Stufe 2 (%),79.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Guatemala,2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Guatemala,2022→2025,sci,Veränderung (sig.),-21.7,OFFICIAL_STATLINK,Table I.2.6,
M479,Guatemala,2022→2025,read,Veränderung (sig.),-37.0,OFFICIAL_STATLINK,Table I.2.6,
M479,Guatemala,2022→2025,math,Veränderung (sig.),-9.9,OFFICIAL_STATLINK,Table I.2.6,
M479,Guatemala,10 Jahre,sci,Dezennaltrend (sig.),-17.4,OFFICIAL_STATLINK,Table I.2.9,
M479,Guatemala,10 Jahre,read,Dezennaltrend (sig.),-42.1,OFFICIAL_STATLINK,Table I.2.9,
M479,Guatemala,10 Jahre,math,Dezennaltrend (n. s.),1.3,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Zambia,2025,sci,Mittelwert,337.0,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Zambia,2025,sci,SE (aus 95-%-KI),10.97,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Zambia,2025,sci,Rangspanne (alle),80–91,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Zambia,2025,read,Mittelwert,324.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Zambia,2025,read,SE (aus 95-%-KI),8.16,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Zambia,2025,read,Rangspanne (alle),81–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Zambia,2025,math,Mittelwert,313.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Zambia,2025,math,SE (aus 95-%-KI),9.44,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Zambia,2025,math,Rangspanne (alle),86–90,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Zambia,2025,sci,P10,213.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Zambia,2025,sci,P25,255.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Zambia,2025,sci,P50,316.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Zambia,2025,sci,P75,409.4,OFFICIAL_STATLINK,Figure I.2.1,
M479,Zambia,2025,sci,P90,497.4,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Zambia,2025,sci,P90−P10,283.5,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Zambia,2025,sci,unter Stufe 2 (%),75.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Zambia,2025,sci,Stufe 5–6 (%),0.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479/M480,Kenya,2025,sci,Mittelwert,334.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kenya,2025,sci,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kenya,2025,sci,Rangspanne (alle),88–90,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kenya,2025,read,Mittelwert,320.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kenya,2025,read,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kenya,2025,read,Rangspanne (alle),85–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kenya,2025,math,Mittelwert,325.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kenya,2025,math,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kenya,2025,math,Rangspanne (alle),86–89,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Kenya,2025,cps,Mittelwert,277.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Kenya,2025,cps,SE (aus 95-%-KI),3.57,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Kenya,2025,cps,Rangspanne (alle),85–85,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Kenya,2025,sci,P10,243.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kenya,2025,sci,P25,280.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kenya,2025,sci,P50,328.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kenya,2025,sci,P75,380.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Kenya,2025,sci,P90,437.6,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Kenya,2025,sci,P90−P10,194.4,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Kenya,2025,sci,unter Stufe 2 (%),84.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Kenya,2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479/M480,Dushanbe (Tajikistan),2025,sci,Mittelwert,333.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Dushanbe (Tajikistan),2025,sci,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Dushanbe (Tajikistan),2025,sci,Rangspanne (alle),88–90,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Dushanbe (Tajikistan),2025,read,Mittelwert,368.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Dushanbe (Tajikistan),2025,read,SE (aus 95-%-KI),1.02,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Dushanbe (Tajikistan),2025,read,Rangspanne (alle),69–75,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Dushanbe (Tajikistan),2025,math,Mittelwert,382.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Dushanbe (Tajikistan),2025,math,SE (aus 95-%-KI),1.02,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Dushanbe (Tajikistan),2025,math,Rangspanne (alle),63–73,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Dushanbe (Tajikistan),2025,sci,P10,257.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Dushanbe (Tajikistan),2025,sci,P25,289.4,OFFICIAL_STATLINK,Figure I.2.1,
M479,Dushanbe (Tajikistan),2025,sci,P50,327.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Dushanbe (Tajikistan),2025,sci,P75,370.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Dushanbe (Tajikistan),2025,sci,P90,418.4,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Dushanbe (Tajikistan),2025,sci,P90−P10,160.6,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Dushanbe (Tajikistan),2025,sci,unter Stufe 2 (%),88.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Dushanbe (Tajikistan),2025,sci,Stufe 5–6 (%),0.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479/M480,Rwanda,2025,sci,Mittelwert,317.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
